#PACHECO
Sua Beleza;0 0 5 * * 5;RAIA;https://www.drogaRAIA.com.br/sua-beleza.html;
Alimentação Infantil;0 0 5 * * 6;RAIA;https://www.drogaRAIA.com.br/coisas-de-crianca/alimentacao.html;
Fraldas;0 0 5 * * 7;RAIA;https://www.drogaRAIA.com.br/coisas-de-crianca/fraldas-e-troca.html;		
Complementos Alimentares;0 0 8 * * 1;RAIA;https://www.drogaRAIA.com.br/saude/bem-estar/complementos-alimentares.html;
Mundo Infantil;0 0 10 * * 1;RAIA;https://www.drogaRAIA.com.br/coisas-de-crianca.html
Adoçantes;0 0 10 * * 1;RAIA;https://www.drogaRAIA.com.br/bem-estar/lanches-rapidos/adocantes.html
Protetor Solar;0 0 10 * * 1;RAIA;https://www.drogaRAIA.com.br/sua-beleza/cuidados-com-a-pele/protetor-solar.html
Primeiros Socorros;0 0 10 * * 1;RAIA;https://www.drogaRAIA.com.br/drogaRAIA-cuidados-diarios/primeiros-socorros.html
Diabetes;0 0 10 * * 1;RAIA; https://www.drogaRAIA.com.br/saude/aparelhos-e-testes.html
Cuidados com a Pele;0 0 10 * * 1;RAIA;https://www.drogaRAIA.com.br/drogaRAIA-cuidados-diarios/higiene-pessoal.html
Pomadas;0 0 10 * * 1;RAIA;https://busca.drogaRAIA.com.br/search?w=pomada&t=6070543&uf=SP&ts=custom-dr
Medicamentos;0 0 10 * * 1;RAIA;https://www.drogaRAIA.com.br/saude/medicamentos.html
#VENANCIO
Medicamentos;0 0 10 * * 1;VENANCIO;https://www.drogariavenancio.com.br/medicamentos
Pomadas;0 0 10 * * 1;VENANCIO;https://www.drogariavenancio.com.br/busca?ft=pomada
Medicamentos;0 0 1 * * 0;VENANCIO;https://www.drogariavenancio.com.br/medicamentos;
Saúde e Bem Estar;0 0 1 * * 1;VENANCIO;https://www.drogariavenancio.com.br/saude-e-bem-estar;
Beleza e Higiene;0 0 1 * * 2;VENANCIO;https://www.drogariavenancio.com.br/higiene-e-cuidados-pessoais;
Mundo Infantil;0 0 1 * * 3;VENANCIO;https://www.drogariavenancio.com.br/mundo-infantil;
Beleza;0 0 1 * * 4;VENANCIO;https://www.drogariavenancio.com.br/beleza;
Dermo Cosméticos;0 0 1 * * 5;VENANCIO;https://www.drogariavenancio.com.br/dermocosmeticos;
Alimentação Infantil;0 0 1 * * 6;VENANCIO;https://www.drogariavenancio.com.br/mundo-infantil/alimentacao-infantil;
Fraldas;0 0 1 * * 7;VENANCIO;https://www.drogariavenancio.com.br/mundo-infantil/troca-de-fraldas;
Suplementos;0 0 10 * * 1;VENANCIO;https://www.drogariavenancio.com.br/saude-e-bem-estar/suplementos;
Mundo Infantil;0 0 10 * * 1;VENANCIO;https://www.drogariavenancio.com.br/mundo-infantil
Adoçantes;0 0 10 * * 1;VENANCIO;https://www.drogariavenancio.com.br/conveniencia/nutricionais/adocante 
Protetor Solar;0 0 10 * * 1;VENANCIO;https://www.drogariavenancio.com.br/dermocosmeticos/solar
Primeiros Socorros;0 0 10 * * 1;VENANCIO;https://www.drogariavenancio.com.br/saude-e-bem-estar/primeiros-socorros
Diabetes;0 0 10 * * 1;VENANCIO;https://www.drogariavenancio.com.br/saude-e-bem-estar/testes-e-aparelhos
Cuidados com a Pele;0 0 10 * * 1;VENANCIO;https://www.drogariavenancio.com.br/higiene-e-cuidados-pessoais
